,id,document,labels
290,290,"몇 년전, 모두가 충격에 휩싸인 사건이 있었죠. 저도 그랬습니다만. 바로 미군 병사들이 이라크의 아부그라이브라는 특수한 전쟁 상황 속에서 죄수들을 학대한 사건이었죠. 미군 병사들은 남녀 할 것 없이 죄수들에게 믿을수 없을 만큼의 굴욕감을 주었죠. 충격적이지만 사실 전 놀라진 않았습니다. 왜냐면 예전 스탠포드 감옥 실험의 감독자로서 이와 동일한 모습을 본 적이 있기 때문이죠.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
291,291,"사건 직후 부시 행정부에선 뭐라고 했던가요? 스캔들이 벌어지면 모든 정부기관은 이렇게 말합니다. ""우리를 탓하지 마. 이건 체계 문제가 아냐. 썪은 사과가 섞여있었을 뿐이지, 불량한 병사녀석들 말이야."" 전 미군 병사들은 착할거라고 가정합니다. 평상시에는요. 그 주변 환경이 나뻤을수도 있겠죠. 그렇다면 이 가정에 대한 답을 얻으려면 어떻게 해야 할까요?","[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
292,292,"이후에 저는 간수 중 한 명이었던 칩 프레더릭 병장의 감정인이 되어, 많은 수사 보고서들을 볼 수 있었습니다. 직접 그에게 접근해서 관찰도 했었고, 그를 알기 위해 저희 집으로 초대해서 그가 선량한 병사인가, 불량한 병사인가에 대해 심리 분석도 해봤습니다. 또한 병사들이 당시에 찍은 1,000여장의 사진을 볼 수 있었죠. 폭력적이고 선정적인 이 사진들은 전부 미군 병사들이 카메라로 찍은 것들입니다. 다들 디지털카메라나 핸드폰카메라를 가지고 1,000장이 넘는 사진을 찍었던 겁니다.","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
293,293,"그래서 전 사진을 종류별로 나누어 봤습니다. 그런데 미군 헌병, 즉 예비군이 찍은 사진이 있었습니다. 이들은 임무 수행을 위한 병사들이 아닙니다. 게다가 이 학대 사건은 전부 야간근무 시간에 1A구역에서 벌어졌죠. 왜냐면 1A 구역은 군 정보부의 핵심. 바로 취조실이었지요.","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
294,294,거기엔 CIA도 있었습니다. 민간기업 Titan Corporation의 취조전문가도 있었는데 정작 반란사태에 대한 정보를 캐내진 못합니다. 그러자 상부에선 헌병들에게 더 강력하게 나가도록 압력을 가하며 포로 조약을 무시해도 좋다고 허가를 내려서 포로들을 좀 더 협조하도록 만들게 합니다. 이것은 완곡하게 표현을 한거지요. 그래서 이들은 다음과 같이 실행에 옮깁니다. 함께 감옥으로 들어가보죠.,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
295,295,"참 끔찍하죠. 이것이 바로 악의 일면입니다. 이 사진에서는 놓쳐서는 안되는 부분이 있습니다. 여기서 제가 팔을 쭉 뻗은 죄수를 레오나르도 다빈치의 인체도와 비교한 이유는 죄수가 정신적으로 문제가 있었기 때문입니다. 저 죄수는 매일 온 몸에 똥을 뒤집어 쓰고, 냄새가 나지 않기 위해 흙바닥을 굴렀습니다. 간수들은 그를 똥쟁이라고 불러댔죠. 대체 왜 그는 정신치료 대신 저런 감옥에 있었을까요?","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
296,296,"이 사람은 바로 럼스펠드 전 국방부 장관입니다. 현장에 와서 말했죠. ""누구 책임이냐? 누가 썩은 사과냐?"" 이건 잘못된 질문입니다. 이렇게 정정해야죠. ""무엇이 원인이지?"" 왜냐하면, 그 '원인'은 사람일 수도 있지만 동시에 상황이 될 수도 있는 겁니다. 사람 탓으로만 돌리다니, 이건 잘못된 생각입니다.","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
297,297,"그렇다면 저들이 감옥에 있기 전엔 선한 군인이었다고 가정한다면, 과연 심리학자들은 저런 인성 변화를 어떻게 이해해야 할까요? 세 가지의 방법이 있습니다. 첫째는 개인의 성질을 보는 방법입니다. 사람 내면에 있는 썩은 사과를 보는거죠.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
298,298,"이는 모든 사회과학의 근간입니다. 종교나 전쟁의 근간이기도 하죠. 저 같은 사회심리학자들은 이렇게 말합니다. ""그래, 사람은 무대 위의 배우와 같다. 하지만 상황이라는 것을 이해해야 한다. 출연진은 누구며, 의상은 무엇이며, 연출자는 누구인가?"" 결국 우리가 눈 여겨 볼 것은 외부 요인, 개인 주변의 나쁜 환경입니다. 그런데 사회과학자들은 거기에 만족한 채 제가 아부그라이브 감정인으로서 얻은 핵심을 놓칩니다. 체계 내에 존재하는 '힘'에 대해 알아야 하죠. 체계가 개인을 타락시키는 상황을 만드는 겁니다. 체계란 바로 법과 정치, 경제, 문화적 배경을 말하죠. 그것이 바로 나쁜 환경을 만드는 힘이라는 겁니다.","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
299,299,사람을 바꾸고 싶으면 결국 상황을 바꿔야 합니다. 만약 상황을 바꾸고 싶다면 바로 체계의 힘을 알아야 하죠. 결국 루시퍼 효과는 인성 변화에 대한 이 세가지 요소를 이해하는 것입니다. 이는 상호작용의 문제죠. 사람이 상황에 어떤 영향을 끼치는가? 상황이 어떻게 사람을 변화시키는가? 그리고 상황을 만들고 유지하는 체계란 과연 무엇인가?,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
300,300,"최근 발간된 제 저서 ""루시퍼 효과""는 선량한 사람이 악하게 변하는 것을 이해하기 위한 방법에 대해 다룹니다. 오늘 말씀드리는 내용의 세부적인 이야기들이 들어있죠. 저의 ""루시퍼 효과"" 이론이 악에 초점을 두긴 하지만, 본질은 바로 인간의 마음이 가진 무한한 능력을 축복하는 것입니다. 우리 중 어느 누구도 친절하거나 잔혹하거나, 남을 잘 돌보는/무관심한 성향을 갖거나, 창조적/파괴적일 수 있죠.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
301,301,"그 중에는 악한이 되는 사람도 있죠. 하지만 다행스럽게도 그 중에는 영웅이 되는 사람도 있습니다. 이건 미국주간지 뉴요커에 나오는 만화의 한 장면인데, 제 강연 내용을 단번에 정리해주죠. ""난 좋은 경찰도 아니고 나쁜 경찰도 아닙니다, 제롬. 당신처럼 나도 그저 긍정적인 성격과 부정적인 성격이 섞인 복잡한 혼합체일 뿐입니다. 상황에 따라 그 성격이 나오기도 하고 나오지 않기도 하지요.."" (웃음)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
302,302,"여러분들이 잘 아실법한 실험이 하나 있습니다. 정확한 이야기를 읽어보신 분은 별로 없죠. 다들 영화로 보셨겠지요. 이 사람은 브롱스 출신 유태인 스탠리 밀그램입니다. 그가 물었습니다. ""홀로코스트가 지금도 일어날 수 있을까?"" 사람들은 ""그건 나치군이나 할 수 있지. 2차대전에 히틀러나 할 수 있지."" 그래서 물었죠. ""만약 히틀러가 당신더러 모르는 사람을 감전사 시키라고 지시한다면?"" ""그럴리가. 난 착해서 그런거 못해"" 그러자 그는 ""그렇다면 사람들이 그런 상황에 처하면 어떻게 되는지 봅시다.""라고 했죠.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
303,303,"그래서 1,000명의 일반인을 대상으로 실험을 했습니다. 뉴헤이븐에서 500명, 브릿지포트에서 500명. 구인광고에는 ""심리학자들이 기억력에 대해 연구하려 합니다. 인간의 기억력을 발전시키고자 합니다. 기억력이 바로 성공의 열쇠니까요."" ""수고비로 시간 당 4달러를 드립니다."" ""대학생들은 원치 않습니다. 20세에서 50세 사이의 남성을 원합니다."" -- 나중에는 여성을 대상으로도 실험을 했습니다.-- 어쨌든 이발사, 점원, 사무직 같은 일반인이 모였습니다.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
304,304,"실험 방법은, 한 사람은 학생이 되고 다른 사람은 선생이 되는 겁니다. 이 학생은 온화한 중년 남성입니다. 방 안에서 쇼크 장치를 달고 있지요. 학생은 중년은 물론 스무살 청년이 될 수도 있어요. 다른 한 사람은 연구복을 입고 관리자라는 존재가 됩니다. ""당신은 선생이 되어 이 남자를 학습시키는 겁니다. 맞추면 포상을 주고 틀리면 쇼크 기계의 버튼을 누르면 됩니다. 첫번째 버튼은 15볼트로, 느끼지도 못 합니다."" 이게 핵심입니다. 악은 15볼트에서 시작한다는걸. 다음으로 넘어가면 15볼트씩 더하는 겁니다. 문제는, 끝까지 가면 450볼트라는 겁니다. 나중에 옆 방에서 남자가 소리치죠. ""난 심장병이 있어! 내보내줘요!""","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
305,305,"착한 사람이라면 분명 항의를 하겠죠. ""이봐요. 저 사람한테 문제 생기면 대체 누가 책임지죠?"" 연구원이 말합니다. ""걱정마요. 내가 책임질테니 계속하세요."" 그렇다면 과연 누가 450볼트까지 진행할까요? 여기 375 볼트를 보면 이렇게 적혀있습니다. ""위험 : 치명적 쇼크"" 그리고 마지막에는 XXX, 이건 포르노 급이란 뜻이죠. (웃음)","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
306,306,"밀그램은 40명의 정신과 의사에게 물었습니다. ""미국 국민들 중 과연 몇 명이나 끝까지 갈까요?"" 의사들은 1%라고 답했습니다. 고통을 가하는 것은 일종의 가학적 행동이고, 정신과에선 미국인의 1%가 가학적이라고 믿으니까요. 결과는 이렇습니다. 의사들의 예측은 완전히 빗나갔습니다. 3분의 2가 450볼트까지 진행했습니다. 한 번의 실험으로요.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
307,307,"그리고 밀그램은 16번 이상의 실험을 진행합니다. 보시죠. 16번 실험에선 끝까지 진행한 사람이 무려 90%입니다. 반면 5번 실험에선 90%가 거절했죠. 여성은 어떨까요? 13번 실험, 남성과 다를게 없습니다. 밀그램은 맹목적으로 권위에 복종하여 기꺼이 450볼트까지 진행해버리는 사람들을 통해 악을 측정했습니다. 인간성에 대한 일종의 척도인 셈이죠. 사람 모두를 순종하게 만들 수 있다는 의미의 척도인 것입니다.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
308,308,"실험은 인위적으로 이루어지죠. 실험실 밖에서도 유사한 일이 일어날까요? 실제 사례가 있을까요? 1978년 가이아나 정글에서 912명의 미국인이 자살하거나 친인척에 의해 살해당했는데, 자신들의 지도자에게 맹목적으로 복종했기 때문입니다. 성직자도 아니었던 바로 짐 존스 목사입니다. 사람들을 설득하여 자살하게 만들었죠. 이 사람이야말로 현대식 루시퍼 효과입니다. 죽음의 천사가 된 신의 사나이죠. 밀그램의 연구는 사람들을 통제하는 개인의 권력에 대해 다루고 있습니다 우리는 대부분의 시간을 여러 시설들 속에서 보내죠. 스탠포드 감옥 실험 역시 시설에서의 권력관계가 개인의 행동에 미치는 힘에 대해 다루고 있습니다. 흥미롭게도, 밀그램과 저는 1954년에 브롱스의 제임스 먼로 고등학교에서 같은 수업을 받았었지요.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
309,309,"다음은 크레이그 헤이니를 포함한 제 대학원 학생들과 함께 진행한 실험으로, 저희도 광고를 냈습니다. 돈이 없어서 값싸고 작은 광고를 냈었죠. 감옥 생활을 연구하기위해 대학생들을 모집했습니다. 75명이 지원하여 성격 테스트를 거쳤죠. 면담을 통해 24명을 뽑았습니다. 지극히 평범하고 건강한 사람들로 무작위로 간수와 죄수로 나누었습니다. 첫 날엔 다들 선량한 사람들이었죠. 그래서 이들에게 안 좋은 상황을 주었습니다.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
310,310,"그런데 정작 간수역 학생들과 죄수역 학생들이 차이가 없다는걸 알았습니다. 그래서 죄수역 학생들에게 ""일요일에 실험을 재개할테니 숙소에서 기다려라""라고 했죠. 그리고 사전에 알리지 않은 채 실제 경찰을 동원하여 그들을 체포해봤습니다. 영상 속 남자 : 순찰차가 와서는 경찰이 현관으로 다가왔어요. 노크를 하고는 저를 찾더군요.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
311,311,"그리고 곧바로 저를 밖으로 데리고 나와서 제 손을 순찰차에 올리게 했어요. 실제 순찰차에 실제 경찰관이었어요. 이게 실험인 줄 모르는 실제 이웃들이 거리로 나와있었죠. 제 주변엔 카메라와 이웃들로 가득했어요. 경찰은 절 차에 태운 후 팰로 앨토로 향했어요. 그리고 경찰서에 도착해서는 저를 지하에 있는 유치장에 가뒀습니다. 그리곤 저를 첫번째로 감옥으로 데려갔는데 그 곳은 창살 문 달린 방에 가까웠죠. 진짜 감옥은 아니었지만, 허름한 옷을 입히고 거기에 가뒀습니다. 실험은 너무 진지하게 진행됐어요.","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
312,312,이들이 바로 비인간적으로 대해질 죄수입니다. 이름 대신 번호를 부릅니다. 이들은 힘과 익명성으로 무장한 간수입니다. 이들은 죄수를 데리고 맨손으로 변기를 닦게하는 등 굴욕적인 일들을 시켰습니다. 온통 발가벗기고 성적으로 조롱했죠. 그리고 성행위를 흉내내게 하는 등 온갖 굴욕적인 행위들을 강제로 시켰죠. 아부그라이브에서 오럴섹스를 흉내내게한 사진 보셨죠. 5일 만에 이렇게 됐습니다. 스트레스 반응은 극심해져 건강해서 뽑힌 이 청년들은 36시간만에 쇠약해집니다. 결국 통제불능이라 6일만에 중단되었죠. 5명의 청년은 신경쇠약에 빠졌습니다,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
313,313,"전쟁터에 나가는 전사들이 외모를 바꾸는게 과연 차이가 있을까요? 익명성을 가진다는게 피해자를 다루는데 차이를 만들까요? 전쟁터에 나갈 때 외모를 바꾸지 않는 문화도 있지만, 한편으론 ""파리대왕""처럼 분장하는 문화도 있습니다. 가면을 쓰기도 하고, 대부분은 유니폼을 통해 익명성을 얻지요. 인류학자 존 왓슨은 23개 문화를 두 갈래로 나누었습니다. 외모를 바꾸는 문화? 15개. 죽이고, 고문하고, 토막내는 문화? 13개. 외모를 바꾸지 않는 문화는 8개 중 1개 만이 상대를 죽이고 고문하고 토막냅니다. 중요한건 붉은 부분입니다. 외모를 바꾸는 문화는 13개 중 12개, 즉 90%가 상대를 죽이고 고문하고 토막냅니다. 이것이 바로 익명성의 힘입니다.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
314,314,그렇다면 악의 구렁텅이로 빠져드는 7단계 과정을 알아보죠. 무관심한 시작. 상대의 비인간화. 자아의 탈개성화. 개인의 책임 방기. 권력에의 맹목적 복종. 집단에 대한 무차별적 순응. 행동하지 않거나 관심을 끊음으로서 결과적으로 악을 수동적으로 용인함.,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
315,315,"이것은 여러분이 새롭고 낯선 상황에 처할 때 벌어집니다. 평상시의 반응 패턴은 쓸모없어지죠. 여러분의 성격과 도덕성은 무의미해집니다. ""악인을 비난하는 것만큼 쉬운게 없지만, 그를 이해하는 것만큼 여러운게 없다."" -도스토예프스키의 말입니다. 이해란 해명하는 것을 의미하는게 아닙니다. 심리학은 변명론이 아니죠.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
316,316,"이렇게 사회심리학 연구는 선한 사람이 어떻게 마약 없이도 변할 수 있는가를 밝혀냅니다. 이 사회심리학적 과정만 거치면 누구나 변할 수 있죠. 현실 세계를 반영하나요? 이 사진과 이 사진을 비교해보세요. 마지막으로 제임스 슐레진저의 말을 들어보죠. ""심리학자들은 그 동안 인도적으로 행동해온 개인과 집단이 어떻게 특정한 환경 속에서 비 인도적으로 행동하는 이유를 이해하려 노력했다."" 바로 루시퍼 효과입니다. 그리고는, ""이 스탠포드 실험은 획기적이었고 모든 군사 작전에 교훈을 주었습니다."" 제대로 된 통제없이 개인에게 권력을 주는건 폭력을 방조하는 겁니다. 그들은 알면서도 놔둔거죠.","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
